palavra_chave,forma_encontrada,classe,superficie,tabela,coluna,proposicao,proposicao_id,documento_id,documento_textual_id,tipo_documento,unidade_autora,data,ementa,trecho,endpoint_fonte,evidencia_local
BRB,BRB,CASO,documento,documento,texto,REQ 2514/2025,155532,319442,342942,Requerimento,GAB DEP MAX MACIEL,2025-11-20T22:12:32,"Requer o encaminhamento de pedido de informações ao Secretário de Estado de Economia do Distrito Federal – SEEC/DF, relativas à execução orçamentária e financeira dos programas governamentais que dependem de pagamentos operacionalizados pelo Banco de Brasília – BRB, à gestão fiscal e ao acompanhamen","quer o encaminhamento de pedido de informações ao Secretário de Estado de Economia do Distrito Federal – SEEC/DF, relativas à execução orçamentária e financeira dos programas governamentais que dependem de pagamentos operacionalizados pelo Banco de Brasília – BRB, à gestão fiscal e ao acompanhamento dos impactos das oscilações financeiras recentes sobre o orçamento do Distrito Federal, bem como à consolidação de dados sobre repasses, dotações, empenhos e liquidações vinculados às políticas públicas executadas por m",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155532/documento/ativas,data/raw/documento-ativas/9127247ccc88c60d.json
BRB,BRB,CASO,documento,documento,texto,REQ 2551/2025,155856,323429,349707,Requerimento,GAB DEP PAULA BELMONTE,2025-12-16T16:53:58,Requer informações ao Banco de Brasília S.A. – BRB sobre empréstimos concedidos a diretores e administradores.,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2025 (Da Senhora Deputada PAULA BELMONTE) Requer informações ao Banco de Brasília S.A. – BRB sobre empréstimos concedidos a diretores e administradores. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeiro, nos termos do art. 16, inciso VIII, do Regimento Interno da Câmara Legislativa do Distrito Federal, que sejam sol",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155856/documento/ativas,data/raw/documento-ativas/ec29bfcdb0f15170.json
BRB,BRB,CASO,documento,documento,texto,REQ 2553/2026,155933,323690,350231,Requerimento,GAB DEP PAULA BELMONTE,2026-01-13T22:13:13,"Requer a convocação do Presidente do Banco de Brasília S.A. – BRB, do Secretário de Estado de Economia do Distrito Federal, do Secretário de Governo e do Chefe da Casa Civil para prestarem esclarecimentos a esta Casa Legislativa acerca de eventual plano de capitalização do BRB, do uso de recursos pú","CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2026 (Da Senhora Deputada PAULA BELMONTE) Requer a convocação do Presidente do Banco de Brasília S.A. – BRB, do Secretário de Estado de Economia do Distrito Federal, do Secretário de Governo e do Chefe da Casa Civil para prestarem esclarecimentos a esta Casa Legislativa acerca de eventual plano de capitalização do BRB, do uso de recursos públicos e das responsabili",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155933/documento/ativas,data/raw/documento-ativas/31b12667ce25ce9c.json
BRB,BRB,CASO,documento,documento,texto,REQ 2560/2026,155986,323937,351251,Requerimento,GAB DEP FÁBIO FÉLIX,2026-01-21T17:09:10,Requer a convocação do Presidente do Banco de Brasília S.A. – BRB para esclarecer os prejuízos nas operações com o Banco Master e o plano de aporte,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Fábio Félix - Gab 24 Requerimento Nº, DE 2025 (Autoria: Deputado Fábio Felix) Requer a convocação do Presidente do Banco de Brasília S.A. – BRB para esclarecer os prejuízos nas operações com o Banco Master e o plano de aporte Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Nos termos do art. 142, II, do Regimento Interno da Câmara Legislativa do Distrito Federal, requeiro",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155986/documento/ativas,data/raw/documento-ativas/fd4bed7e2e661647.json
BRB,BRB,CASO,documento,documento,texto,REQ 2561/2026,156082,324125,351385,Requerimento,GAB DEP FÁBIO FÉLIX,2026-01-28T09:59:33,Requer a convocação do Presidente do Banco de Brasília S.A. – BRB para esclarecer os prejuízos nas operações com o Banco Master e o plano de aporte,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Fábio Félix - Gab 24 Requerimento Nº, DE 2026 (Autoria: Bancada do PSOL) Requer a convocação do Presidente do Banco de Brasília S.A. – BRB para esclarecer os prejuízos nas operações com o Banco Master e o plano de aporte. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Nos termos do art. 142, II, do Regimento Interno da Câmara Legislativa do Distrito Federal, requeiro",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156082/documento/ativas,data/raw/documento-ativas/ff85ce3591c8f529.json
BRB,BRB,CASO,documento,documento,texto,REQ 2574/2026,156122,324216,352453,Requerimento,LIDPT,2026-02-02T13:32:33,Requer a realização de auditoria e inspeção no Banco de Brasília,"Com base no art. 78, V, da Lei Orgânica do Distrito Federal e nos arts. 16, VIII, b, c/c art. 41, § 1º, IV, do Regimento Interno da Câmara Legislativa, requeremos seja encaminhada ao Tribunal de Contas do Distrito Federal requisição de inspeção e auditoria no BRB sobre todas as suas transações com o Banco Master, com o objetivo de demonstrar, de forma objetiva, o montante do prejuízo causado pelos negócios envolvendo as duas instituições financeiras. JUSTIFICAÇÃO Segundo a Lei Orgânica do Distrito Federal (art. 78,",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156122/documento/ativas,data/raw/documento-ativas/ae4aecf9e3b0bb5e.json
BRB,BRB,CASO,documento,documento,texto,REQ 2564/2026,156126,324225,351760,Requerimento,GAB DEP FÁBIO FÉLIX,2026-02-02T14:53:45, Requer ao Presidente do BRB S.A. as informações relativas às operações com o Banco Master e à tentativa de aquisição societária,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Fábio Félix - Gab 24 Requerimento Nº, DE 2026 (Autoria: Deputado Fábio Felix) Requer ao Presidente do BRB S.A. as informações relativas às operações com o Banco Master e à tentativa de aquisição societária Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeiro, nos termos do art. 42 do Regimento Interno da CLDF, as informações e docu",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156126/documento/ativas,data/raw/documento-ativas/fa7ff28ec3e047b2.json
BRB,BRB,CASO,documento,documento,texto,REQ 2583/2026,156196,324645,352954,Requerimento,LIDPT,2026-02-06T08:50:16,Requer o encaminhamento de pedido de informações ao Presidente da CAESB.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156196/documento/ativas,data/raw/documento-ativas/6df00d0322be34d0.json
BRB,BRB,CASO,documento,documento,texto,REQ 2582/2026,156197,324647,352955,Requerimento,LIDPT,2026-02-06T08:56:42,Requer o encaminhamento de pedido de informações Presidente da TERRACAP.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156197/documento/ativas,data/raw/documento-ativas/c1c0061a509c57d1.json
BRB,BRB,CASO,documento,documento,texto,REQ 2581/2026,156198,324668,352972,Requerimento,LIDPT,2026-02-06T09:13:58,Requer o encaminhamento de pedido de informações Presidente da NOVACAP.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156198/documento/ativas,data/raw/documento-ativas/fececa1c65589b0c.json
BRB,BRB,CASO,documento,documento,texto,REQ 2580/2026,156199,324669,352973,Requerimento,LIDPT,2026-02-06T09:18:54,Requer o encaminhamento de pedido de informações Presidente do METRÔ-DF.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156199/documento/ativas,data/raw/documento-ativas/1c30decb6b599b1a.json
BRB,BRB,CASO,documento,documento,texto,REQ 2578/2026,156200,324670,352975,Requerimento,LIDPT,2026-02-06T09:24:30,Requer o encaminhamento de pedido de informações Presidente da CEASA.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156200/documento/ativas,data/raw/documento-ativas/cadf3ed94fc56de6.json
BRB,BRB,CASO,documento,documento,texto,REQ 2579/2026,156201,324671,352976,Requerimento,LIDPT,2026-02-06T09:28:02,Requer o encaminhamento de pedido de informações Presidente da CEB.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156201/documento/ativas,data/raw/documento-ativas/3b614cf7d3f2d72b.json
BRB,BRB,CASO,documento,documento,texto,REQ 2577/2026,156204,324676,352977,Requerimento,LIDPT,2026-02-06T10:17:59,Requer o encaminhamento de pedido de informações Presidente da CODHAB.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156204/documento/ativas,data/raw/documento-ativas/78eae95b4da68fb6.json
BRB,BRB,CASO,documento,documento,texto,REQ 2576/2026,156205,324678,352978,Requerimento,LIDPT,2026-02-06T10:29:53,Requer o encaminhamento de pedido de informações Presidente da EMATER.,"esposta ao item anterior, qual o valor e quanto continua aplicado; III – se houve perda ou se se estima haver perda financeira com eventuais aplicações nas duas instituições acima. JUSTIFICAÇÃO Depois das notícias devastadoras sobre as relações irregulares do BRB com o Banco Master, bem como das notícias de que inúmeras entidades públicas da Administração Indireta de Estados e Municípios tinham aplicação no Banco Master e no Will Bank, faz-se necessário saber se isso também ocorreu com as empresas estatais do Distr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156205/documento/ativas,data/raw/documento-ativas/ed8e4c169c621632.json
BRB,BRB,CASO,documento,documento,texto,REQ 2575/2026,156218,324711,352987,Requerimento,LIDPT,2026-02-06T13:22:33,Requer seja encaminhado pedido de informações ao Presidente do Banco de Brasília - BRB.,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Liderança do PT Requerimento Nº, DE 2026 (Autoria: Bancada do Partido dos Trabalhadores) Requer seja encaminhado pedido de informações ao Presidente do Banco de Brasília - BRB. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Com base no art. 60, XXXIII, da Lei Orgânica do Distrito Federal e nos arts. 16, VIII, a, e 42 do Regimento Interno da Câmara Legislativa, requeremos seja encaminhado ao Presidente d",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156218/documento/ativas,data/raw/documento-ativas/975b03c9d27243ac.json
BRB,BRB,CASO,documento,documento,texto,REQ 2603/2026,156349,325151,354262,Requerimento,LIDPT,2026-02-19T17:15:49,Requer a convocação do atual Presidente do Banco de Brasília (BRB),"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Liderança do PT Requerimento Nº, DE 2026 (Autoria: Bancada do Partido dos Trabalhadores) Requer a convocação do atual Presidente do Banco de Brasília (BRB). Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal, Com base no art. 60, XIV, da Lei Orgânica do Distrito Federal e no art. 255 do Regimento Interno da Câmara Legislativa, requeremos a convocação do atual Presidente do Banco de Brasí",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156349/documento/ativas,data/raw/documento-ativas/f6d19feca5f3d544.json
